CHR	start	end	id	AMOVA	n_clusters
9	6606353	6608495	osa-MIR395t	0.3985825845431532	3
9	16962024	16964119	osa-MIR439f	0.4654223532813277	3
9	15791337	15793550	osa-MIR6251	0.6877848517363444	3
9	6605291	6607312	osa-miR395w	0.5100937983984868	3
9	17566956	17568979	osa-miR1875	0.8506403083625259	3
9	13531666	13533687	osa-miR1861m	0	0
9	6895342	6897458	osa-MIR5491	0	0
9	5979506	5981693	osa-MIR1440b	0.2447506893008182	3
9	15791347	15793367	osa-miR6251	0.7020893889199543	3
9	19791143	19793163	osa-miR169k	0.7116284198704318	3
9	14619382	14621484	osa-MIR169d	0.7124931215518783	3
9	16950903	16952923	osa-miR166l-3p	0.8124257512447182	3
9	13193082	13195102	osa-miR1858b	0.6445036445305076	3
9	13535611	13537810	osa-MIR1858a	0.2590847096614122	3
9	3277054	3279337	osa-MIR5524	0.33952475731040394	3
9	3277307	3279327	osa-miR5524	0.3312285430086518	3
10	14482305	14484325	osa-miR166f	0.6515373842468619	3
10	4832470	4834493	osa-miR1876	0.3297453915694507	3
10	2321030	2323050	osa-miR5080	0.29335705598000983	3
10	10914695	10917100	osa-MIR5079b	0	0
10	18079242	18081313	osa-MIR2098	0.6264908355759022	3
10	10320011	10322034	osa-miR1882e-5p	0.36097758168591476	3
10	4832365	4834521	osa-MIR1876	0.3258056679515299	3
10	5634320	5636469	osa-MIR1879	0.3715867233618658	3
10	528274	530385	osa-MIR1846a	0.3823278084663058	3
10	18079252	18081271	osa-miR2098-3p	0.6257969219189047	3
10	5930517	5932536	osa-miR2095-3p	0	0
10	18863382	18865403	osa-miR7694-3p	0.5492062054045361	3
10	1773335	1775468	osa-MIR2929	0.3907221113697685	3
10	19986244	19988264	osa-miR166a-3p	0.7522386012603703	3
10	18222589	18224612	osa-miR812q	0.4223434402658085	3
10	1773340	1775360	osa-miR2929	0.390725900174029	3
10	17227165	17229262	osa-MIR5504	0.6647876611662722	3
10	10555623	10557762	osa-MIR2932	0	0
10	10319904	10322044	osa-MIR1882e	0.36179995390453956	3
10	22683298	22685317	osa-miR2922	0.6489777057238	3
10	13981605	13983688	osa-MIR5820	0.1173957551755983	3
10	17227177	17229197	osa-miR5504	0.664787660397882	3
10	10319914	10321937	osa-miR1882e-3p	0.36197764241803904	3
10	15808263	15810283	osa-miR439i	0.4515598236595135	3
10	3960370	3962478	osa-MIR1428g	0	0
10	18079280	18081299	osa-miR2098-5p	0.61400074438995	3
10	528306	530326	osa-miR1846a-5p	0.40094249945098503	3
10	9215260	9217280	osa-miR398a	0.5346854008661026	3
10	21807333	21809409	osa-MIR816	0.7351104720478436	3
10	3960379	3962400	osa-miR1428g-5p	0	0
10	4832700	4834723	osa-miR1862d	0.3245772892007711	3
10	10555709	10557727	osa-miR2932	0	0
10	18222398	18224639	osa-MIR812q	0.42234344029525905	3
10	6927681	6929871	osa-MIR820c	0.3040124203598147	3
10	16092939	16094962	osa-miR1862c	0.7182814529846927	3
10	8428612	8430798	osa-MIR1438	0.5609263924306326	3
10	6927685	6929705	osa-miR820c	0.2900540134290864	3
10	5930460	5932546	osa-MIR2095	0	0
10	14722126	14724146	osa-miR167f	0.583689813476052	3
10	528335	530355	osa-miR1846a-3p	0.39963658787672557	3
10	11111761	11113782	osa-miR5537	0	0
10	5571922	5573981	osa-MIR439b	0.2199656372227782	3
10	16092884	16094972	osa-MIR1862c	0.7182814512838492	3
10	1583957	1585977	osa-miR5526	0	0
10	8428630	8430651	osa-miR1438	0.5654393030688973	3
10	19986135	19988279	osa-MIR166a	0.7522245950736921	3
10	21236313	21238447	osa-MIR171d	0.8909873255626701	3
10	13981658	13983678	osa-miR5820	0.1174055139819735	3
10	21336283	21338405	osa-MIR5538	0.8830803340222014	3
10	11841884	11843960	osa-MIR5792	0.30456185881256037	3
10	21336293	21338314	osa-miR5538	0.8830803331958547	3
10	11841888	11843911	osa-miR5792	0.3045618600350204	3
10	5930466	5932487	osa-miR2095-5p	0	0
10	4832611	4834760	osa-MIR1862d	0.32457773619179703	3
10	21236325	21238345	osa-miR171d-5p	0.8909873274037157	3
10	18863335	18865501	osa-MIR7694	0.5492062049922088	3
10	14722044	14724156	osa-MIR167f	0.5836898134741895	3
10	21807335	21809354	osa-miR816	0.7351103047473697	3
10	19986156	19988176	osa-miR166a-5p	0.7522269331297331	3
10	9215250	9217364	osa-MIR398a	0.5527021395516415	3
10	11111663	11113792	osa-MIR5537	0	0
10	14482290	14484396	osa-MIR166f	0.6500114975768698	3
10	5571957	5573977	osa-miR439b	0.21996563673514316	3
10	1583735	1585987	osa-MIR5526	0	0
10	18863452	18865475	osa-miR7694-5p	0.556137515262317	3
10	22683220	22685359	osa-MIR2922	0.6489777058556622	3
10	21236417	21238437	osa-miR171d-3p	0.8835643744383799	3
10	15808251	15810375	osa-MIR439i	0.45155982365239666	3
10	2321020	2323108	osa-MIR5080	0.29200230349529566	3
10	10915069	10917090	osa-miR5079b	0	0
10	5634431	5636454	osa-miR1879	0.3711385584276973	3
11	17937280	17939299	osa-miR2868	0.3290298020193302	3
11	24288002	24290022	osa-miR5793	0	0
11	7277060	7279081	osa-miR2907b	0	0
11	27714822	27716933	osa-MIR1846b	0	0
11	7806471	7808492	osa-miR2118p	0.69499786711492	3
11	25090568	25092588	osa-miR5490	0.10177433053641002	3
11	26929675	26931755	osa-MIR531c	0	0
11	28932585	28934608	osa-miR2873a	0.2142020948404705	3
11	6080528	6082700	osa-MIR169o	0.6814305721395508	3
11	7877336	7879823	osa-MIR5075	0.7518486434022994	3
11	21708050	21710070	osa-miR1855	0.3203605126124913	3
11	15503891	15505996	osa-MIR414	0.09453342162228938	3
11	1285653	1287676	osa-miR5082	0.9177089473732203	3
11	20827609	20829766	osa-MIR1882g	0.021403274765704854	3
11	7877346	7879366	osa-miR5075	0.751871414853388	3
11	1285146	1287686	osa-MIR5082	0.9337702667420605	3
11	26929692	26931715	osa-miR531c	0	0
11	9163805	9165924	osa-MIR440	0.05263895683804452	3
11	15503904	15505924	osa-miR414	0.094533421160814	3
11	21506096	21508270	osa-MIR2923	0.1286521250958326	3
11	6403363	6405383	osa-miR5534a	0.05259894004201754	3
11	9367076	9369099	osa-miR1883b	0.011556684855603131	3
11	7809261	7811282	osa-miR2118r	0.6673340779027627	3
11	2812203	2814281	osa-MIR5148c	0.1349840503146457	3
11	24257580	24259815	osa-MIR5509	0.286829650580989	3
11	6084398	6086418	osa-miR169n	0.6883218600633314	3
11	24701021	24703212	osa-MIR5837	0.4042694423743911	3
11	2812208	2814231	osa-miR5148c	0.13498405025847027	3
11	26334769	26336976	osa-MIR5822	0.14677417287073583	3
11	9163827	9165850	osa-miR440	0.05266343403285071	3
11	21506100	21508121	osa-miR2923	0.13692941973582878	3
11	8662581	8664797	osa-MIR812u	0	0
11	26334946	26336966	osa-miR5822	0.1494511243994706	3
11	1383740	1385958	osa-MIR3982	0.8764495163344243	3
11	16289598	16291618	osa-miR535-5p	0.48793713241630715	3
11	12857909	12860240	osa-MIR5826	0.7478910028115379	3
11	1383745	1385765	osa-miR3982-3p	0.8810208043384301	3
11	9585987	9588059	osa-MIR5528	0	0
11	7806433	7808606	osa-MIR2118p	0.6856852465531897	3
11	16194125	16196146	osa-miR2100-5p	0.29887161734974405	3
11	11905614	11907701	osa-MIR2907c	0.7376671442218145	3
11	11905618	11907639	osa-miR2907c	0.7376671442044336	3
11	24920149	24922241	osa-MIR5800	0.20319671750288198	3
11	24920150	24922170	osa-miR5800	0.2032129164155144	3
11	24803927	24806257	osa-MIR5529	0.38980500357860315	3
11	13522520	13524637	osa-MIR1883a	0.5505356825273553	3
11	2523994	2526353	osa-MIR2872	0.32377771589257043	3
11	18808925	18810948	osa-miR812r	0.5536670291512186	3
11	6403422	6405519	osa-MIR5534b	0.05260380286458648	3
11	12858207	12860230	osa-miR5826	0.7906721401980187	3
11	11919712	11921787	osa-MIR5159	0.7801634671066318	3
11	24803937	24805957	osa-miR5529	0.33382895722269085	3
11	10375266	10377286	osa-miR1856	0	0
11	2732902	2735031	osa-MIR1857	0.19466363006318252	3
11	27714852	27716872	osa-miR1846b-3p	0	0
11	23056493	23058776	osa-MIR5489	0.16373161571270087	3
11	19479150	19481263	osa-MIR3979	0.6169134282589291	3
11	2732912	2734932	osa-miR1857-5p	0.19466620102985405	3
11	17937270	17939350	osa-MIR2868	0.3288917600467594	3
11	23056503	23058523	osa-miR5489	0.16373161577137446	3
11	2522232	2524324	osa-MIR1862e	0.35138474904592065	3
11	19479162	19481181	osa-miR3979-5p	0.6189600046890265	3
11	8662591	8664614	osa-miR812u	0	0
11	13522541	13524564	osa-miR1883a	0.6287401501492277	3
11	13371008	13373112	osa-MIR2104	0.7560150308666783	3
11	27714881	27716901	osa-miR1846b-5p	0	0
11	13371018	13373039	osa-miR2104	0.7573914433051535	3
11	21505677	21507783	osa-MIR5823	0.09542096922753505	3
11	701071	703191	osa-MIR1319a	0.48571692594355786	3
11	958609	960629	osa-miR810b.2	0.7987086673635614	3
11	11919762	11921785	osa-miR5159	0.7801695876622367	3
11	958574	960796	osa-MIR810b	0.7987086672336946	3
11	21505687	21507710	osa-miR5823	0.09542096974092001	3
11	6084252	6086428	osa-MIR169n	0.6883218601397114	3
11	6080670	6082690	osa-miR169o	0.6721250670757952	3
11	6403490	6405510	osa-miR5534b	0.027006670972171465	3
11	2524324	2526344	osa-miR2872	0.29276830817277744	3
11	958633	960653	osa-miR810b.1	0.7987086672222196	3
11	16276650	16278750	osa-MIR2867	0.4617741613539189	3
11	7739052	7741134	osa-MIR5790	0.6934405692375376	3
11	7809709	7811885	osa-MIR2118q	0.5973567737833193	3
11	2522291	2524314	osa-miR1862e	0.35139023014064147	3
11	16276662	16278683	osa-miR2867-5p	0.46177416045116937	3
11	19479234	19481253	osa-miR3979-3p	0.6191121147775881	3
11	21707971	21710080	osa-MIR1855	0.320535964437319	3
11	7809223	7811397	osa-MIR2118r	0.661170114559527	3
11	2733001	2735021	osa-miR1857-3p	0.1946931592583834	3
11	22212555	22214794	osa-MIR2921	0	0
11	22212557	22214580	osa-miR2921	0	0
11	9585997	9588017	osa-miR5528	0	0
11	9366993	9369128	osa-MIR1883b	0.01155365159498694	3
11	7809747	7811768	osa-miR2118q	0.6021413357213098	3
11	701144	703167	osa-miR1319a	0.5111821876878822	3
11	16194009	16196030	osa-miR2100-3p	0.2975617878318152	3
11	16193999	16196151	osa-MIR2100	0.29786607316413666	3
11	13958877	13961005	osa-MIR1880	0.023756716208532296	3
11	6403295	6405396	osa-MIR5534a	0.04765413312687818	3
11	9588960	9591324	osa-MIR5527	0	0
11	7277025	7279089	osa-MIR2907b	0	0
11	11072482	11074641	osa-MIR1882f	0.4116810692027944	3
11	28932582	28934682	osa-MIR2873a	0.20963993510792173	3
11	7739111	7741134	osa-miR5790	0.6935112606615291	3
11	24701161	24703181	osa-miR5837.1	0.40423289963458253	3
11	9588970	9590990	osa-miR5527	0	0
11	10375148	10377296	osa-MIR1856	0	0
11	20827629	20829652	osa-miR1882g	0	3
11	16289533	16291553	osa-miR535-3p	0.5143995406661583	3
11	16276721	16278740	osa-miR2867-3p	0.4617741613530212	3
11	13958900	13960923	osa-miR1880	0.023756731019101394	3
11	25090558	25092664	osa-MIR5490	0.1012621531329657	3
11	11072503	11074526	osa-miR1882f	0.3843891339453012	3
11	24257785	24259805	osa-miR5509	0.26569855394523745	3
11	16289530	16291623	osa-MIR535	0.4872372406241299	3
11	1383931	1385951	osa-miR3982-5p	0.8623407397551206	3
11	18808746	18810963	osa-MIR812r	0.5299887971169689	3
11	24701182	24703202	osa-miR5837.2	0.40041151502425276	3
11	24287999	24290076	osa-MIR5793	0	0
12	4866560	4868583	osa-miR1863b	0.6867475575936223	3
12	20552832	20554853	osa-miR5539b	-0.00464990745187428	3
12	269828	271848	osa-miR1846c-3p	0.00346896364585258	3
12	21018888	21020908	osa-miR5507	0	0
12	25874300	25876323	osa-miR7693-5p	0.5755950687309893	3
12	19317259	19319282	osa-miR5801	0	0
12	24373520	24375540	osa-miR5791	0.6202768366018745	3
12	24604434	24606454	osa-miR5821	0.5992508260686505	3
12	10073109	10075280	osa-MIR1439	0.42024662301059174	3
12	25874198	25876219	osa-miR7693-3p	0.5822041254396685	3
12	19484761	19486781	osa-miR1441	0.38212331338113464	3
12	4866585	4868607	osa-miR1863b.2	0.686759252323413	3
12	12444975	12447302	osa-MIR5535	0.2095195840263805	3
12	25479709	25481729	osa-miR167h-3p	0.30567511342683495	3
12	5724959	5726982	osa-miR1881	0.28785809816993735	3
12	25663780	25665800	osa-miR2864.2	0	0
12	26269477	26271620	osa-MIR415	0.6603419912464197	3
12	8236586	8238606	osa-miR419	0	0
12	25663791	25665811	osa-miR2864.1	0	0
12	20547894	20549969	osa-MIR5539a	0.27076462598125495	3
12	18328381	18330401	osa-miR166g-5p	0.4587965160067901	3
12	25475808	25477948	osa-MIR167a	0.527858633322383	3
12	24604427	24606673	osa-MIR5821	0.599250826066856	3
12	19484741	19486920	osa-MIR1441	0.36691367012338044	3
12	10115332	10117352	osa-miR2092-5p	0.464165340858063	3
12	16585544	16587672	osa-MIR1861n	0	0
12	10115401	10117422	osa-miR2092-3p	0.4693583048510106	3
12	13820490	13822896	osa-MIR5805	0.23756953584761997	3
12	6824011	6826152	osa-MIR1430	0.4732542182208671	3
12	25475917	25477938	osa-miR167a-3p	0.527852117059661	3
12	21781328	21783445	osa-MIR5530	0.3566873011980621	3
12	20552788	20554863	osa-MIR5539b	-0.004649907451874006	3
12	10135381	10137493	osa-MIR413	0	0
12	12445271	12447292	osa-miR5535	0.08158625901217419	3
12	10135385	10137405	osa-miR413	0	0
12	21781338	21783358	osa-miR5530	0.35666546365642326	3
12	4601439	4603521	osa-MIR2105	0.015769373708322945	3
12	20547938	20549959	osa-miR5539a	0.2707646259762883	3
12	16420196	16422377	osa-MIR5162	0	0
12	13388006	13390213	osa-MIR5505	0.28358887111991177	3
12	18109544	18111629	osa-MIR6252	0.3680764614547067	3
12	16851565	16853637	osa-MIR2103	0	0
12	25663721	25665821	osa-MIR2864	0	0
12	4868207	4870497	osa-MIR1863c	0.705701635942462	3
12	16420208	16422231	osa-miR5162	0	0
12	4868465	4870488	osa-miR1863c	0.7070129695052491	3
12	18109554	18111576	osa-miR6252	0.38558474807528137	3
12	18038131	18040343	osa-MIR5488	0.2516561238295372	3
12	6824025	6826045	osa-miR1430	0.4732638760870606	3
12	21510519	21512711	osa-MIR1882h	0.02731758632175421	3
12	12082553	12084828	osa-MIR5161	0.21494027928075593	3
12	21167996	21170086	osa-MIR5832	0.3412145654844232	3
12	18038141	18040161	osa-miR5488	0.18499872732535363	3
12	15163737	15165847	osa-MIR5506	0	0
12	19402368	19404453	osa-MIR2091	0.4523661915861887	3
12	19126914	19129038	osa-MIR5510	0.5299985143099675	3
12	19402378	19404399	osa-miR2091-3p	0.45236619180301624	3
12	26269580	26271600	osa-miR415	0.6612620873360594	3
12	12082797	12084816	osa-miR5161	0.21968452847710282	3
12	4601492	4603511	osa-miR2105	0.015769373721731924	3
12	13388181	13390202	osa-miR5505	0.28358887075382977	3
12	16851607	16853628	osa-miR2103	0	0
12	10073240	10075260	osa-miR1439	0.03842018232329074	3
12	21510554	21512577	osa-miR1882h	0.02732035640519548	3
12	17985691	17987797	osa-MIR2101	0.35522533476721035	3
12	16585629	16587650	osa-miR1861n	0	0
12	18328481	18330501	osa-miR166g-3p	0.45888068702398566	3
12	17985700	17987721	osa-miR2101-5p	0.3479415274108937	3
12	15163817	15165837	osa-miR5506	0	0
12	24373418	24375566	osa-MIR5791	0.5975820599449563	3
12	25874099	25876419	osa-MIR7693	0.5571452033479972	3
12	21168058	21170078	osa-miR5832	0.34121456729992905	3
12	19402429	19404449	osa-miR2091-5p	0.4523661902908911	3
12	13820863	13822886	osa-miR5805	0.23757692367539346	3
12	25479618	25481737	osa-MIR167h	0.30562147949184	3
12	7332292	7334419	osa-MIR5810	0.71348024456909	3
12	1969862	1972199	osa-MIR6254	0	0
12	2038472	2040851	osa-MIR5160	0	0
12	25479628	25481648	osa-miR167h-5p	0.3056468286032508	3
12	7332302	7334325	osa-miR5810	0.7134820312153991	3
12	1969872	1971892	osa-miR6254	0	0
12	4866257	4868616	osa-MIR1863b	0.7113491193226167	3
12	2038483	2040504	osa-miR5160	0	0
12	269780	271865	osa-MIR1846c	0.003468963645852578	3
12	12114126	12116147	osa-miR2907d	0	0
12	19317211	19319289	osa-MIR5801	0	0
12	19127008	19129028	osa-miR5510	0.5443645978149442	3
12	18328367	18330511	osa-MIR166g	0.4587856401149891	3
12	17985766	17987787	osa-miR2101-3p	0.3440546210518587	3
12	269799	271819	osa-miR1846c-5p	0.00346896364585258	3
12	8236520	8238622	osa-MIR419	0	0
12	24357353	24359422	osa-MIR5519	0.46804816362370594	3
12	12673516	12675651	osa-MIR5074	0	0
12	25475821	25477841	osa-miR167a-5p	0.5278594074478916	3
12	24357363	24359383	osa-miR5519	0.4680481624045359	3
12	12673526	12675546	osa-miR5074	0	0
12	5724922	5727259	osa-MIR1881	0.28783131496289	3
12	10115323	10117425	osa-MIR2092	0.46943555929359826	3
12	12114090	12116155	osa-MIR2907d	0	0
12	21018878	21021122	osa-MIR5507	0	0
